2020-01-13,0,0,0,0,96871,0,0,0,0,0,0,0,0,126.96,3.3
2020-01-13,0,0,0,103700,0,0,0,0,0,0,0,311.3,0,0,0
2020-01-13,0,0,384400,0,0,0,0,0,0,475.17,0,0,0,0,0
2020-01-13,0,2.207614e+06,0,0,0,0,0,534.12,0,0,0,0,0,0,0
2020-01-13,53000,0,0,0,0,276.29,0.3,0,0,0,0,0,0,0,0
2020-01-14,0,0,0,0,46542,0,0,0,0,0,0,0,0,412.09,1.6
2020-01-14,0,0,0,0,61871,0,0,0,0,0,0,0,0,155.8,3.3
2020-01-14,0,0,0,0,108957,0,0,0,0,0,0,0,0,140.46,0
2020-01-14,0,0,0,105228,0,0,0,0,0,0,0,300.3,0.3,0,0
2020-01-14,0,0,404057,0,0,0,0,0,0,420.3,0,0,0,0,0
2020-01-14,0,2.288371e+06,0,0,0,0,0,503.42,0,0,0,0,0,0,0
2020-01-14,56628,0,0,0,0,300.3,0,0,0,0,0,0,0,0,0
2020-01-15,0,0,0,0,12,0,0,0,0,0,0,0,0,140.06,140.06
2020-01-15,0,0,0,0,40425,0,0,0,0,0,0,0,0,175.4,0.3
2020-01-15,0,0,0,0,55687,0,0,0,0,0,0,0,0,141.92,3.3
2020-01-15,0,0,0,0,91537,0,0,0,0,0,0,0,0,179.16,0
2020-01-15,0,0,0,89400,0,0,0,0,0,0,0,190.3,0,0,0
2020-01-15,0,0,357700,0,0,0,0,0,0,408.95,0,0,0,0,0
2020-01-15,0,1.99675e+06,0,0,0,0,0,480.36,0,0,0,0,0,0,0
2020-01-15,49000,0,0,0,0,322.8,0,0,0,0,0,0,0,0,0
2020-01-16,0,0,0,0,10,0,0,0,0,0,0,0,0,92.8,92.8
2020-01-16,0,0,0,0,10,0,0,0,0,0,0,0,0,95.76,95.76
2020-01-16,0,0,0,0,10,0,0,0,0,0,0,0,0,101.3,101.3
2020-01-16,0,0,0,0,37170,0,0,0,0,0,0,0,0,156.04,0
2020-01-16,0,0,0,0,48050,0,0,0,0,0,0,0,0,114.65,3.3
2020-01-16,0,0,0,0,81990,0,0,0,0,0,0,0,0,153.3,3.3
2020-01-16,0,0,0,81290,0,0,0,0,0,0,0,207.95,3.3,0,0
2020-01-16,0,0,319660,0,0,0,0,0,0,290.6,0,0,0,0,0
2020-01-16,0,1.75321e+06,0,0,0,0,0,434.3,0,0,0,0,0,0,0
2020-01-16,43520,0,0,0,0,112.36,0,0,0,0,0,0,0,0,0
2020-01-17,0,0,0,0,12,0,0,0,0,0,0,0,0,99.42,99.42
2020-01-17,0,0,0,0,55762,0,0,0,0,0,0,0,0,351.29,0
2020-01-17,0,0,0,0,64900,0,0,0,0,0,0,0,0,168.42,0
2020-01-17,0,0,0,0,99512,0,0,0,0,0,0,0,0,200.8,0
2020-01-17,0,0,0,118162,0,0,0,0,0,0,0,420.3,3.3,0,0
2020-01-17,0,0,440225,0,0,0,0,0,0,360.96,0,0,0,0,0
2020-01-17,0,2.171312e+06,0,0,0,0,0,769.8,0,0,0,0,0,0,0
2020-01-17,54550,0,0,0,0,281.3,0,0,0,0,0,0,0,0,0
2020-01-18,0,0,0,0,22,0,0,0,0,0,0,0,0,95.8,11.76
2020-01-18,0,0,0,0,44,0,0,0,0,0,0,0,0,86.16,10
2020-01-18,0,0,0,0,44866,0,0,0,0,0,0,0,0,107.46,3.3
2020-01-18,0,0,0,0,56277,0,0,0,0,0,0,0,0,324.36,3.3
2020-01-18,0,0,0,0,81266,0,0,0,0,0,0,0,0,384.66,3.3
2020-01-18,0,0,0,98833,0,0,0,0,0,0,0,435.54,0.3,0,0
2020-01-18,0,0,374822,0,0,0,0,0,0,387.6,0,0,0,0,0
2020-01-18,0,1.409122e+06,0,0,0,0,0,499.8,0,0,0,0,0,0,0
2020-01-18,36622,0,0,0,0,166.92,0.31,0,0,0,0,0,0,0,0
2020-01-19,0,0,0,0,25,0,0,0,0,0,0,0,0,50.57,44.27
2020-01-19,0,0,0,0,45112,0,0,0,0,0,0,0,0,159.79,3.3
2020-01-19,0,0,0,0,58400,0,0,0,0,0,0,0,0,222.36,3.3
2020-01-19,0,0,0,0,81487,0,0,0,0,0,0,0,0,171.04,0
2020-01-19,0,0,0,107012,0,0,0,0,0,0,0,499.56,0,0,0
2020-01-19,0,0,384687,0,0,0,0,0,0,407.8,0,0,0,0,0
2020-01-19,0,1.467362e+06,0,0,0,0,0,464.8,0,0,0,0,0,0,0
2020-01-19,40512,0,0,0,0,160.92,0.8,0,0,0,0,0,0,0,0
2020-01-20,0,0,0,0,45842,0,0,0,0,0,0,0,0,270.96,3.8
2020-01-20,0,0,0,0,46842,0,0,0,0,0,0,0,0,113.81,3.3
2020-01-20,0,0,0,0,81014,0,0,0,0,0,0,0,0,147.92,3.3
2020-01-20,0,0,0,97457,0,0,0,0,0,0,0,409.89,0,0,0
2020-01-20,0,0,356700,0,0,0,0,0,0,617.3,0,0,0,0,0
2020-01-20,0,1.6294e+06,0,0,0,0,0,480.3,0,0,0,0,0,0,0
2020-01-20,42357,0,0,0,0,226.3,0.3,0,0,0,0,0,0,0,0
2020-01-21,0,0,0,0,11,0,0,0,0,0,0,0,0,8.3,8.3
2020-01-21,0,0,0,0,11,0,0,0,0,0,0,0,0,68.8,68.8
2020-01-21,0,0,0,0,33500,0,0,0,0,0,0,0,0,730.3,0.3
2020-01-21,0,0,0,0,50166,0,0,0,0,0,0,0,0,127.05,3.3
2020-01-21,0,0,0,0,83188,0,0,0,0,0,0,0,0,153.36,0
2020-01-21,0,0,0,79355,0,0,0,0,0,0,0,498.66,0,0,0
2020-01-21,0,0,309944,0,0,0,0,0,0,495.3,0,0,0,0,0
2020-01-21,0,1.7436e+06,0,0,0,0,0,372.67,0,0,0,0,0,0,0
2020-01-21,45455,0,0,0,0,300.3,0.3,0,0,0,0,0,0,0,0
2020-01-22,0,0,0,0,46385,0,0,0,0,0,0,0,0,264.2,4.3
2020-01-22,0,0,0,0,62442,0,0,0,0,0,0,0,0,114.55,0
2020-01-22,0,0,0,0,109357,0,0,0,0,0,0,0,0,119.46,0
2020-01-22,0,0,0,103428,0,0,0,0,0,0,0,400.3,0,0,0
2020-01-22,0,0,411500,0,0,0,0,0,0,294.96,0,0,0,0,0
2020-01-22,0,2.334728e+06,0,0,0,0,0,1110.8,0,0,0,0,0,0,0
2020-01-22,59871,0,0,0,0,400,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,10,0,0,0,0,0,0,0,0,80.8,80.8
2020-01-23,0,0,0,0,10,0,0,0,0,0,0,0,0,81.96,81.96
